budget,popularity,revenue,runtime,vote_average,vote_count,Drama,Comedy,Thriller,Action,Romance,Adventure,Crime,Science Fiction,Horror,Family,release_year,movie_age,rating_category,runtime_budget,revenue_minute,budget_per_vote,popularity_per_production_company,budget_relative,vote_count_per_year,popularity_score,budget_revenue_ratio,budget_vote_interaction,revenue_per_year,cluster
19.33697147982652,4.803740210220969,20.678289170592233,144.0,7.1,8.46821300919452,0,0,0,1,0,1,0,0,0,0,2014.0,11.0,Good,2784.523893095019,0.14359923035133496,2.0423042300641647,0.8006233683701615,1.1276704425466426,1.2250149078438262,10.798520677037601,1.0693654480571095,43.468355326939694,1.8798444700538395,0
19.186148590743098,4.509388931245389,20.438533885937286,136.0,6.5,8.792853288640693,0,0,0,1,0,1,0,0,0,0,2012.0,13.0,Average,2609.316208341061,0.1502833373965977,1.9591990225155564,1.1273472328113472,1.114391242557898,1.3178671868852811,10.288860167064158,1.0652754923308807,43.77613086927778,1.5721949143028682,0
19.11382792951231,3.6550201687863995,19.554240336084877,140.0,6.2,7.243512974665482,0,0,0,1,0,1,0,0,0,0,2010.0,15.0,Average,2675.9359101317236,0.13967314525774913,2.3186507970878694,0.7310040337572798,1.122073167478026,1.155086096570744,7.709996712546898,1.0230415596601954,40.31921677457075,1.3036160224056585,0
19.33697147982652,4.5577699773827085,20.680775786368866,161.0,7.6,8.417372856134026,0,0,0,0,0,1,0,0,0,0,2013.0,12.0,Very Good,3113.25240825207,0.12845202351781904,2.053329710443751,0.9115539954765417,1.1231515055141088,1.2083530269956626,10.221055137203392,1.0694940419157304,43.36424450172301,1.7233979821974055,2
19.00846741441004,3.783982930738449,19.73503557054199,113.0,5.8,7.1731917424865985,0,0,0,0,0,1,0,0,0,0,2007.0,18.0,Average,2147.9568178283344,0.17464633248267247,2.3257092227016485,0.7567965861476897,1.1158880010454357,1.1699440160611805,7.9496164830997404,1.038223394884595,39.93411932399204,1.0963908650301104,3
19.14822935606056,4.130773079540168,20.125428838008972,187.0,6.6,7.757051142032013,1,0,0,1,0,1,0,0,0,0,2005.0,20.0,Good,3580.718889583325,0.10762261410699984,2.1866070033727527,0.8261546159080335,1.1121887753532445,1.2985099368784134,8.963196055071977,1.0510334122167342,41.54896202745686,1.0062714419004486,2
19.11382792951231,4.6153769097123725,21.33576364489052,194.0,7.5,8.93102321585603,1,0,1,0,1,0,0,0,0,0,1997.0,28.0,Good,3708.0826183253885,0.10997816311799237,1.924658468121882,1.1538442274280931,1.0976928382408624,1.4832049798278775,10.595352382527821,1.1162475524825393,43.87891742189391,0.76199155874609,2
19.33697147982652,5.295174407623029,20.865897133567135,147.0,7.1,8.887652690325586,0,0,0,1,0,1,0,1,0,0,2016.0,9.0,Good,2842.534807534498,0.14194487845964038,1.9556685580943258,0.8825290679371715,1.1165707525567943,1.2664296721535757,12.132763095413917,1.0790674824822326,44.30654703455293,2.318433014840793,0
19.157844814713773,4.188569031644029,19.52932747214763,131.0,5.5,7.656810091480378,0,0,1,1,0,1,0,1,0,0,2012.0,13.0,Average,2509.6776707275044,0.1490788356652491,2.2130374366844454,0.8377138063288058,1.1127472711277162,1.147597764290005,9.040382492700314,1.019390628801239,41.3492635676649,1.5022559593959717,0
18.826145858727198,6.039560546591324,21.137709722254115,124.0,6.5,9.06681636189014,0,0,1,1,0,1,0,1,0,0,2015.0,10.0,Average,2334.4420864821727,0.17046540098592028,1.870119130214511,1.0065934244318873,1.0837775057750259,1.3033504109163903,13.946822010801453,1.122784763321875,43.47417389320561,2.1137709722254114,0
19.11382792951231,4.543347897880621,20.826328627454465,143.0,6.9,8.936561204693394,0,0,1,1,0,1,0,0,0,0,2012.0,13.0,Good,2733.2773939202607,0.1456386617304508,1.9235857894664972,2.2716739489403106,1.1101906333970541,1.3394060367721756,10.432530878634562,1.0895948579351813,43.889573188212935,1.602025279034959,0
19.11382792951231,3.587665496257038,20.47962150073071,127.0,6.7,8.371473537066832,0,0,0,1,0,1,0,0,0,0,2004.0,21.0,Good,2427.4561470480635,0.16125686221047802,2.03957551114152,0.8969163740642595,1.1101906333970541,1.3229388698370237,8.028012688918535,1.0714557845898347,42.77044593817859,0.9752200714633671,0
19.11382792951231,4.365415429368683,20.91837198398605,130.0,6.8,9.08330213880546,0,0,0,1,0,1,0,1,0,0,2013.0,12.0,Good,2484.7976308366005,0.1609105537229696,1.8955921052839415,2.1827077146843417,1.1101906333970541,1.30395027310015,10.087954709057906,1.094410395506777,44.16977801756003,1.7431976653321708,0
19.11382792951231,4.376135629224679,20.748437467472296,108.0,6.4,8.443761913330354,0,0,0,0,0,1,0,0,0,1,2010.0,15.0,Average,2064.2934163873297,0.1921151617358546,2.0239633426730257,0.7293559382041132,1.122073167478026,1.3464836775959386,9.82597542745877,1.0855197370190877,42.917317805649866,1.3832291644981531,3
19.162618093443648,1.58052925480274,19.94534380777439,104.0,6.3,8.167919362957816,0,0,1,1,0,1,0,1,0,0,2006.0,19.0,Average,1992.9122817181394,0.19178215199783066,2.090181788778438,0.13171077123356167,1.1249373835830414,1.4034025735889835,3.501995051174661,1.0408464913569688,42.45881151954071,1.0497549372512835,3
19.11382792951231,4.501879659756453,20.426959492809576,104.0,7.0,8.16876982367527,0,0,0,0,0,0,0,0,0,1,2013.0,12.0,Good,1987.8381046692803,0.19641307204624592,2.084666568917159,1.500626553252151,1.1101906333970541,1.1726649053066098,9.975279018454135,1.0687006060816187,42.352479656891056,1.702246624400798,3
18.826145858727198,3.13286742109637,20.544494644941985,150.0,6.0,8.051659556841953,0,0,0,1,0,1,0,1,0,0,2009.0,16.0,Average,2823.9218788090798,0.13696329763294657,2.0798557149110763,0.39160842763704623,1.0934811630826977,1.2979208676274323,6.9015443872021685,1.091274592213903,41.47302257638412,1.284030915308874,0
19.162618093443648,4.769330284031736,20.810731783770184,165.0,5.8,8.037866234709618,0,0,0,1,0,1,0,1,0,0,2014.0,11.0,Average,3161.831985418202,0.12612564717436475,2.120259096096185,0.5299255871146373,1.1175027096838726,1.1627607801176918,10.499313909160001,1.0860067075537254,42.18503032973743,1.8918847076154712,2
19.11382792951231,3.8708977357579646,20.013722061929226,130.0,5.7,8.169336395928386,0,0,0,0,0,1,0,0,0,1,2013.0,12.0,Average,2484.7976308366005,0.15395170816868636,2.0845377576069457,1.290299245252655,1.1101906333970541,1.1727462393889616,8.577386489161617,1.047080790710031,42.35366073463479,1.6678101718274354,0
19.11382792951231,4.502807583206587,20.374725478797583,142.0,6.5,8.338066525518801,0,0,0,1,0,1,0,0,0,0,2014.0,11.0,Average,2714.1635659907483,0.1434839822450534,2.0468721096897937,0.9005615166413173,1.114657423088204,1.2061878681209115,10.059718912583351,1.065967819420327,42.70218808183019,1.8522477707997802,0
18.951309000896888,4.314751706320084,19.80713200276317,125.0,6.3,7.952263308657046,0,0,0,1,0,1,0,1,0,0,2010.0,15.0,Average,2368.913625112111,0.15845705602210536,2.116929356017772,0.6163931009028693,1.112532528644238,1.2681069000947873,9.457531810310819,1.0451590442552425,41.539495183576605,1.3204754668508778,0
19.11382792951231,3.9315626569727633,20.14318373016529,106.0,5.8,7.617759576608505,0,1,0,0,0,1,0,0,0,1,2011.0,14.0,Average,2026.065760528305,0.1900300351902386,2.2179578995675002,1.3105208856575878,1.1101906333970541,1.19007325989588,8.467898493953438,1.053853984897689,41.16784313508239,1.4387988378689494,3
19.11382792951231,3.9678897665548822,19.208461389032852,114.0,5.1,7.81923445385907,0,0,1,1,0,1,0,1,0,0,2011.0,14.0,Average,2178.9763839644033,0.16849527534239345,2.1672887856097973,0.9919724416387206,1.1101906333970541,1.2215483755838248,8.637838385267244,1.004951046952475,41.60956233476325,1.3720329563594895,3
19.11382792951231,4.1107987465979585,20.78808841523593,103.0,7.6,8.433376705323127,0,1,0,0,0,0,0,0,0,1,2010.0,15.0,Very Good,1968.7242767397681,0.20182610111879543,2.0261915246877225,1.3702662488659862,1.122073167478026,1.3448276014045795,9.22567699767794,1.0875942010097575,42.89628695951385,1.3858725610157285,3
19.11382792951231,4.288579483353765,19.732663656064677,115.0,5.9,7.80954132465341,0,0,1,1,0,0,0,1,0,0,2009.0,16.0,Average,2198.0902118939157,0.1715883796179537,2.1696734512184492,0.8577158966707531,1.1101906333970541,1.2588916086563997,9.331242950768338,1.0323763365891174,41.58854297133897,1.2332914785040423,3
19.06253463538792,4.637852425604862,21.132888530970785,137.0,7.3,8.337348564497175,0,0,0,1,0,0,0,0,0,0,2015.0,10.0,Good,2611.567245048145,0.15425466081000572,2.0415361495519426,0.42162294778226017,1.097385858790298,1.198489772348853,10.361065892876017,1.1086085316135996,42.58612808636894,2.1132888530970786,0
19.11382792951231,4.416848926921172,20.091900257585234,116.0,6.7,8.623533227187563,1,0,1,1,0,0,0,1,1,0,2013.0,12.0,Good,2217.204039823428,0.173206036703321,1.9861549264997183,0.5521061158651465,1.1101906333970541,1.2379483072175137,10.00068003065717,1.0511709287998114,43.277748559386616,1.6743250214654362,3
19.33697147982652,4.779784543477146,20.432730064563454,131.0,7.5,8.704999678440762,0,0,0,1,0,1,0,1,0,0,2014.0,11.0,Good,2533.143263857274,0.15597503866078974,1.9924752313781904,0.5974730679346433,1.1276704425466426,1.2592685572844327,10.86273520170371,1.0566665046737074,43.9459977489792,1.857520914960314,0
19.06253463538792,4.373124856147531,19.96262162343216,132.0,7.4,8.39366870513074,0,0,0,1,0,1,0,1,0,0,2013.0,12.0,Good,2516.2545718712054,0.15123198199569818,2.029296032654008,0.8746249712295062,1.1072113591824393,1.2049501858590352,9.795956761890217,1.0472175922698814,42.70076231594223,1.66355180195268,0
19.088510121656228,3.7921094393026675,19.102198585112838,114.0,5.5,7.8628820346414905,0,0,0,1,0,0,0,0,0,1,2013.0,12.0,Average,2176.09015386881,0.16756314548344595,2.1537587939280716,0.5417299199003811,1.1087200962946158,1.1287532903505701,8.273897398207025,1.0007171048640973,41.64868571416095,1.5918498820927365,3
18.46947091764561,4.13029183054743,19.676411931495274,143.0,7.3,8.234830280442056,1,0,0,0,1,0,0,0,0,0,2013.0,12.0,Good,2641.134341223322,0.13759728623423267,1.9999794643504272,0.5900416900782043,1.0727643720654036,1.1821481911563856,9.18156536723364,1.0653478932467177,41.05730575122772,1.6397009942912728,0
18.826145858727198,4.145827621103231,19.630102607154413,116.0,6.2,7.748460023899697,0,0,0,1,1,1,0,0,0,0,2010.0,15.0,Average,2183.832919612355,0.16922502247546908,2.151938261967995,1.3819425403677437,1.1051848532385702,1.2356074289842887,8.991793024094594,1.0427042664207622,40.83160769671457,1.3086735071436275,3
19.00846741441004,4.052188431610156,19.82580399127956,131.0,6.7,8.475328987317539,0,0,0,1,0,1,0,1,0,0,2013.0,12.0,Good,2490.109231287715,0.15134201520060733,2.0061010482963004,0.8104376863220312,1.1040709666600825,1.2166728992106044,9.112121569027233,1.042998552121562,42.74417857023796,1.65215033260663,0
19.088510121656228,3.3853933871674418,20.839934471443975,154.0,6.1,8.101677747454572,0,0,0,1,0,1,0,1,0,0,2011.0,14.0,Average,2939.630558735059,0.13532424981457128,2.0972518090958157,0.6770786774334884,1.1087200962946158,1.2656726627531207,7.476501696768404,1.091752805149561,42.156187477152685,1.488566747960284,0
19.035866388448003,4.339568641178461,20.48327622672714,122.0,5.7,7.822444729489319,0,0,0,1,0,1,0,0,0,0,2008.0,17.0,Average,2322.3756993906563,0.16789570677645196,2.157663433676153,1.4465228803928205,1.105662384373678,1.259531226044885,9.448538514187096,1.0760359317901864,41.44677307681142,1.2048986015721845,3
18.980296537602072,3.9644817274410267,19.620423056352898,93.0,6.6,7.459914766241105,0,0,0,0,0,1,0,0,0,1,2015.0,10.0,Good,1765.1675779969928,0.2109722909285258,2.243556473327847,1.3214939091470088,1.0926516024445303,1.0723590936339074,8.465512838508063,1.0337258439288692,40.52936930080746,1.9620423056352898,1
19.035866388448003,4.837189225372334,20.105194974399108,93.0,6.7,8.442900586834382,0,1,0,1,0,1,0,0,0,1,2012.0,13.0,Good,1770.3355741256644,0.21618489219783987,2.0158918558338383,1.6123964084574445,1.105662384373678,1.2654165013645537,10.86076295198423,1.0561744111946505,42.74053025384058,1.5465534595691621,1
19.035866388448003,4.194987663356308,19.654615619681344,122.0,6.6,7.851271997109883,0,0,0,1,0,1,0,1,0,0,2016.0,9.0,Good,2322.3756993906563,0.16110340671869955,2.15063624693305,0.5243734579195385,1.0991841034204524,1.1187525174236044,9.147427237459116,1.0325043903233546,41.508871220614076,2.183846179964594,3
19.00846741441004,4.210507204268094,20.071859002213046,98.0,7.8,8.747828608488742,0,0,0,0,0,0,0,0,0,1,2008.0,17.0,Very Good,1862.8298066121838,0.20481488777768414,1.9500206843867582,1.0526268010670234,1.1040709666600825,1.4085319453832252,9.587512496467983,1.0559430470968356,43.28312719418322,1.1806975883654733,1
18.757152987716434,3.160050233825037,19.36855631746733,91.0,6.1,6.664409020350408,0,1,1,1,0,0,1,0,0,0,2007.0,18.0,Average,1706.9009218821955,0.2128412782139267,2.447305844183519,1.5800251169125186,1.101134641549214,1.0869618063827575,6.435718515765988,1.032595742549591,38.20058159011711,1.0760309065259628,1
19.11382792951231,3.834585110615373,20.461451096263065,158.0,5.6,8.497806477616047,0,0,0,1,0,1,0,1,0,0,2009.0,16.0,Average,3019.984812862945,0.12950285503963965,2.0124465553766355,0.7669170221230746,1.1101906333970541,1.3698393826133715,8.631884513798633,1.0705051427542667,43.02639022079023,1.2788406935164416,2
19.11382792951231,3.7073145290895027,19.60005506305781,96.0,6.6,6.999422467507961,1,0,0,0,0,0,0,0,0,0,2009.0,16.0,Good,1834.9274812331819,0.2041672402401855,2.3894009857772636,1.235771509696501,1.1101906333970541,1.1283011182705922,7.708876193376062,1.0254385011384741,39.744707910254206,1.225003441441113,1
18.9859945757297,4.458629741388757,19.03037959595625,124.0,5.2,7.926241523170962,0,0,0,1,0,1,0,1,0,0,2015.0,10.0,Average,2354.2633273904826,0.1534708031931956,2.1269864283243263,0.8917259482777513,1.092979625269601,1.1393933365265396,9.759920102231185,1.0023377769360207,41.56025525070835,1.903037959595625,0
19.00846741441004,3.7783023148879034,19.692526366339536,109.0,5.5,7.796057974316123,0,0,0,1,0,1,0,0,0,0,2016.0,9.0,Average,2071.9229481706943,0.18066537950770217,2.161021160832891,0.4722877893609879,1.0976020101183668,1.1108848971169405,8.215176565665118,1.0359870649756289,41.3301803396596,2.1880584851488374,3
19.00846741441004,4.2252460329650505,20.43399177528534,143.0,6.7,7.874739125171811,0,0,0,0,0,1,0,0,0,1,2005.0,20.0,Good,2718.2108402606355,0.14289504737961775,2.1418621039232004,1.4084153443216836,1.1040709666600825,1.3182105953838275,9.224594915330542,1.0749941765318034,41.49945600591337,1.021699588764267,0
18.997294113874336,4.943583694264458,20.114339922634635,144.0,6.4,8.459987717645458,0,0,0,0,0,0,0,1,0,0,2016.0,9.0,Average,2735.6103523979045,0.1396829161294072,2.0081732324492556,0.7062262420377797,1.096956832531964,1.2054903409247109,11.10858397425911,1.0588002587139231,42.688270291147646,2.234926658070515,0
19.035866388448003,5.238158186084468,20.727813923702396,152.0,8.2,9.392911897525345,1,0,1,1,0,0,1,0,0,0,2008.0,17.0,Very Good,2893.4516910440966,0.13636719686646312,1.8316201057165347,0.8730263643474113,1.105662384373678,1.5124000549114829,12.263177978669482,1.0888820871468796,44.56532414768617,1.219283171982494,0
18.980296537602072,4.534768772972112,20.41551585489421,96.0,7.7,8.835064935031076,0,1,0,0,0,1,0,0,0,1,2009.0,16.0,Very Good,1822.108467609799,0.21266162348848136,1.9298598090590136,2.267384386486056,1.1024347144304338,1.4242051672783274,10.366273061719264,1.075616274721989,43.38808582123881,1.275969740930888,1
18.980296537602072,3.615436822110821,19.75964728253492,94.0,6.0,7.261225091971921,0,0,0,0,0,1,0,1,0,1,2009.0,16.0,Average,1784.1478745345948,0.21020901364398853,2.297515964798818,1.8077184110554105,1.1024347144304338,1.1705034850115772,7.634258389035628,1.041061041559012,40.07827966524234,1.2349779551584326,1
18.757152987716434,4.801764837476351,20.18742017795144,126.0,7.4,9.079889942592118,0,0,0,1,0,1,0,1,0,0,2008.0,17.0,Good,2363.401276452271,0.16021762045993207,1.860848986898055,2.4008824187381754,1.089473842338272,1.4619988133162927,11.094680983831614,1.0762518272987192,43.33919623456837,1.1874953045853789,0
18.951309000896888,3.5061290953975766,19.04002077403029,126.0,7.0,7.669495251007694,1,0,0,0,0,1,0,0,0,1,2011.0,14.0,Good,2387.864934113008,0.15111127598436738,2.1859760519153744,0.8765322738493941,1.1007510280514403,1.1981555893611222,7.57257468430476,1.004681036709876,40.93123751861037,1.3600014838593064,0
18.951309000896888,3.731673462935218,19.21865936923679,106.0,5.1,6.928537818164665,0,1,0,1,0,1,0,1,0,0,1999.0,26.0,Average,2008.83875409507,0.18130810725695085,2.3902653219965124,0.7463346925870435,1.1040501663445839,1.2140937291389349,7.726312851880658,1.0141072243783924,39.23809083188615,0.7391792065091073,3
18.7922443072814,4.11143374020036,19.809792731831152,112.0,5.2,7.23561914106675,0,0,0,1,0,1,0,0,0,0,2008.0,17.0,Average,2104.7313624155167,0.17687314939134957,2.281825323074285,0.68523895670006,1.0915120554287234,1.1650434823253277,8.668828715668703,1.0541472539368533,39.62285601005062,1.1652819254018325,3
18.980296537602072,4.51347060013748,20.428894777686114,123.0,5.9,8.917176635955164,0,0,0,1,0,1,1,1,0,0,2016.0,9.0,Average,2334.576474125055,0.1660885754283424,1.9138810605417842,0.7522451000229133,1.0959753449939718,1.2706366323136016,10.355112374080173,1.0763211595358486,43.54589205350038,2.2698771975206795,0
18.980296537602072,3.335135282691319,18.9688021582424,96.0,5.3,7.049254841255837,0,1,0,0,0,0,0,0,0,1,2007.0,18.0,Average,1822.108467609799,0.19759168914835834,2.358019085235073,0.4168919103364149,1.1142342357668573,1.1497299689299334,6.955689844819693,0.9993944046481624,39.58491775833737,1.0538223421245778,1
18.997294113874336,4.387716479263615,19.73047535142669,113.0,7.6,8.488587934405903,0,0,0,1,0,0,0,1,0,0,2014.0,11.0,Very Good,2146.6942348678,0.17460597656129814,2.0021202570078507,0.6268166398948021,1.1078615429996794,1.2279623522577832,9.872756123543047,1.0385939825512776,42.74561783558504,1.7936795774024263,3
18.980296537602072,3.8207909228699903,19.392285914366305,135.0,5.9,6.900730664045173,0,0,0,1,0,1,0,0,0,0,1995.0,30.0,Average,2562.3400325762796,0.1436465623286393,2.402346991016672,0.7641581845739981,1.1024347144304338,1.1718243632949636,7.89740383546019,1.0217061612260923,39.23142346706492,0.6464095304788768,0
18.980296537602072,3.5220111680982233,19.52748941035519,118.0,5.6,7.5822291942764615,0,0,1,1,0,1,0,1,0,0,2009.0,16.0,Average,2239.6749914370444,0.1654871983928406,2.211581176398801,0.5870018613497039,1.1024347144304338,1.2222490810633915,7.571245193352484,1.0288295217974635,40.80182375069538,1.2204680881471994,3
18.980296537602072,4.864884511697978,20.56966137874629,94.0,8.0,8.788898309344878,1,1,0,0,0,0,0,0,0,1,2015.0,10.0,Very Good,1784.1478745345948,0.21882618488027966,1.938961457949023,1.6216281705659927,1.0926516024445303,1.2633998269927476,11.098012528348272,1.0837376190617207,43.29878093910862,2.056966137874629,1
18.980296537602072,4.5559727568975585,20.689244210130965,106.0,6.7,7.970049304976135,1,0,0,0,0,1,0,0,0,1,2016.0,9.0,Good,2011.9114329858196,0.19518154915217892,2.1159634570874375,0.9111945513795117,1.0959753449939718,1.1356774707607302,9.995308414457764,1.0900379859262619,41.64070502923406,2.2988049122367737,3
19.11382792951231,4.360550080643752,20.25155408088234,124.0,6.6,8.83200393125627,0,0,0,1,0,1,0,1,0,0,2010.0,15.0,Good,2370.1146632595264,0.16331898452324467,1.944041933175882,2.180275040321876,1.122073167478026,1.4083946534690102,9.966659774232433,1.0595237205004522,43.6873826543799,1.350103605392156,0
18.951309000896888,4.359000723926518,19.798438776571402,127.0,5.8,8.045267716607803,1,0,0,0,0,1,0,0,0,0,2012.0,13.0,Average,2406.816243113905,0.15589321871316064,2.095162862465733,1.4530002413088392,1.1007510280514403,1.2058195429147178,9.59957323738918,1.0447003304961373,41.7353632679895,1.522956828967031,0
19.00846741441004,4.715106041795737,20.44690580890392,97.0,7.0,8.411165786770708,0,0,0,1,1,1,0,0,0,1,2014.0,11.0,Good,1843.8213391977738,0.21079284339076207,2.0197781916805964,1.1787765104489343,1.1085131342156538,1.2167624349969133,10.570781307062916,1.075673559742298,42.61502291550474,1.8588096189912655,1
18.951309000896888,5.500407820494153,20.381682957006444,130.0,7.3,8.39185670010494,1,0,1,1,0,0,0,1,0,0,2014.0,11.0,Good,2463.6701701165953,0.15678217659235727,2.017844778305139,1.3751019551235382,1.1051798380203894,1.213969175191482,12.32004998311054,1.0754762616155888,42.44795690721103,1.8528802688187676,0
18.980296537602072,3.756452561546043,18.832541860585877,119.0,5.9,7.190676034332207,1,0,0,1,0,1,0,0,0,0,2013.0,12.0,Average,2258.6552879746464,0.15825665429063762,2.31730524538437,0.6260754269243405,1.1024347144304338,1.0322549922329518,7.8998063576979245,0.9922153651960349,39.915496017079924,1.5693784883821564,3
18.951309000896888,4.293540511689836,20.387466576026245,136.0,7.6,8.65956043270316,0,0,0,1,0,1,0,1,0,0,2014.0,11.0,Very Good,2577.378024121977,0.1499078424707812,1.9619225049553832,2.146770255844918,1.1051798380203894,1.2526952987505124,9.737527231791107,1.0757814447044998,42.980586062221924,1.8534060523660223,0
